strategy,problem,dim,best_fitness,runtime_ms
10,6,30,-26.8624,317.7
10,6,30,-25.9665,315.948
10,6,30,-26.7215,315.868
10,6,30,-26.1288,316.565
10,6,30,-26.1627,315.639
10,6,30,-26.5787,315.293
10,6,30,-27.2959,316.017
10,6,30,-26.8845,316.403
10,6,30,-27.0917,315.926
10,6,30,-26.74,316.298
10,6,30,-26.7559,316.154
1,7,30,34.8986,1068.37
1,7,30,34.944,1074.81
1,7,30,33.8593,1017.69
1,7,30,33.9336,1086.93
1,7,30,35.217,1025.44
1,7,30,33.6366,1022.59
1,7,30,32.6735,1007.32
1,7,30,33.099,1012.67
1,7,30,34.9501,1006.5
1,7,30,34.8701,1039.73
1,7,30,34.7879,1004.36
1,7,30,35.2381,1010.43
1,7,30,36.337,1008.93
1,7,30,34.8252,1012.01
1,7,30,35.5711,1034.63
1,7,30,34.4384,1006.68
1,7,30,33.9065,1008.06
1,7,30,34.987,1007.56
1,7,30,31.914,1004.26
1,7,30,36.0719,1065.68
1,7,30,34.539,1002.95
1,7,30,34.3339,1005.1
1,7,30,36.0829,1005.91
1,7,30,35.1641,1001.94
1,7,30,33.8133,1024.54
1,7,30,32.7248,1008.44
1,7,30,34.6494,1015.94
1,7,30,35.7789,1008.89
1,7,30,34.0337,1011.6
1,7,30,35.8847,1027.92
2,7,30,34.2646,1011.92
2,7,30,35.2194,1006.62
2,7,30,35.2203,1007.98
2,7,30,36.7239,1015.51
2,7,30,35.0727,1019.04
2,7,30,36.1623,1006.5
2,7,30,35.1983,1012.41
2,7,30,35.1636,1064.1
2,7,30,34.8061,1030.01
2,7,30,33.423,1006.79
2,7,30,37.5261,1014.54
2,7,30,31.7548,1007.81
2,7,30,35.5354,1010.86
2,7,30,34.8132,1024.18
2,7,30,34.8799,1009.22
2,7,30,35.1959,1009.64
2,7,30,36.8758,1002.73
2,7,30,36.1726,1001.39
2,7,30,36.6052,1026.33
2,7,30,34.3948,1027.54
2,7,30,37.636,1015.23
2,7,30,34.6539,1001.69
2,7,30,36.3333,1007.73
2,7,30,35.9028,1025.38
2,7,30,33.4435,1005.87
2,7,30,35.8507,1128.43
2,7,30,35.0842,1017.4
2,7,30,36.7859,1020.09
2,7,30,36.7524,1023.89
2,7,30,36.2569,1008.51
3,7,30,34.1716,1033.78
3,7,30,34.3799,1010.77
3,7,30,34.3569,1011.48
3,7,30,33.8805,1025.99
3,7,30,34.6204,1012.15
3,7,30,34.9366,1011.22
3,7,30,34.6032,1011.37
3,7,30,33.8412,1034.45
3,7,30,34.102,1018.28
3,7,30,33.3314,1016.52
3,7,30,35.0672,1016.78
3,7,30,34.0505,1027.7
3,7,30,34.167,1030.1
3,7,30,33.6949,1037.14
3,7,30,33.717,1016.52
3,7,30,35.2055,1012.01
3,7,30,34.098,1013.2
3,7,30,34.1915,1031.93
3,7,30,35.429,1011.88
3,7,30,34.2797,1013.06
3,7,30,35.6166,1028.18
3,7,30,33.321,1011.42
3,7,30,35.2735,1036.29
3,7,30,34.4028,1013.46
3,7,30,33.6029,1014.38
3,7,30,34.1972,1011.28
3,7,30,35.773,1007.28
3,7,30,34.124,1034.7
3,7,30,34.0841,1014.86
3,7,30,33.9755,1015.27
4,7,30,40.5966,1000.03
4,7,30,37.6402,1025.22
4,7,30,38.0852,1018.19
4,7,30,38.8491,995.557
4,7,30,37.8663,1018.24
4,7,30,38.885,997.859
4,7,30,38.2563,999.062
4,7,30,35.4576,1015.13
4,7,30,35.7065,998.942
4,7,30,40.9295,996.821
4,7,30,33.4062,1002.05
4,7,30,37.3729,1004.16
4,7,30,37.384,1023.13
4,7,30,38.6674,999.06
4,7,30,34.9515,999.884
4,7,30,40.2686,1019.52
4,7,30,39.5773,1016.25
4,7,30,39.277,1005.35
4,7,30,37.161,1000.57
4,7,30,39.4851,1050.27
4,7,30,36.4074,1000.75
4,7,30,39.5801,1018.85
4,7,30,35.5128,999.146
4,7,30,41.2749,1026.91
4,7,30,37.688,1080.46
4,7,30,37.9504,1026.93
4,7,30,38.8171,1089.66
4,7,30,38.6769,1061.97
4,7,30,38.3979,1013.93
4,7,30,38.1601,1001.95
5,7,30,39.6454,999.266
5,7,30,38.1864,1023.15
5,7,30,35.4734,1000.34
5,7,30,37.9978,1004.47
5,7,30,37.2809,1001.78
5,7,30,38.499,997.981
5,7,30,39.2879,1072.56
5,7,30,35.9225,1008.17
5,7,30,37.9777,1023.42
5,7,30,39.128,1001.38
5,7,30,39.6143,997.38
5,7,30,39.4095,1017.64
5,7,30,39.5764,1004.67
5,7,30,39.6456,998.965
5,7,30,36.9399,997.482
5,7,30,38.4474,1007.85
5,7,30,39.6611,1082.96
5,7,30,40.4747,1068.45
5,7,30,40.1199,1001.2
5,7,30,37.969,1000.23
5,7,30,37.6161,1019.76
5,7,30,37.4246,1020.58
5,7,30,39.3229,1010.31
5,7,30,38.5945,996.572
5,7,30,38.6965,1058
5,7,30,38.1063,1019.75
5,7,30,39.0455,998.143
5,7,30,35.9141,1004.79
5,7,30,35.9747,999.805
5,7,30,38.7081,999.192
6,7,30,121.51,1089.44
6,7,30,122.35,1065.75
6,7,30,139.693,1061.84
6,7,30,130.765,1063.77
6,7,30,157.229,1062.21
6,7,30,128.48,1092.6
6,7,30,112.227,1067.14
6,7,30,132.45,1062.25
6,7,30,116.884,1061.92
6,7,30,151.535,1075.48
6,7,30,118.864,1064.59
6,7,30,134.804,1058.82
6,7,30,128.348,1108.22
6,7,30,135.647,1086.09
6,7,30,129.913,1082.37
6,7,30,130.191,1064.3
6,7,30,141.795,1069.57
6,7,30,133.499,1071.73
6,7,30,154.5,1076.19
6,7,30,136.983,1071.96
6,7,30,121.537,1062.9
6,7,30,128.472,1060.72
6,7,30,147.654,1214.6
6,7,30,123.899,1087.4
6,7,30,125.355,1088.16
6,7,30,133.875,1189.3
6,7,30,144.551,1081.11
6,7,30,122.929,1130.79
6,7,30,108.215,1194.14
6,7,30,123.105,1244.4
7,7,30,168.657,1062.26
7,7,30,167.563,1240.12
7,7,30,151.176,1079.86
7,7,30,165.349,1055.96
7,7,30,178.304,1174.46
7,7,30,157.25,1125.73
7,7,30,150.784,1077.45
7,7,30,157.898,1218.56
7,7,30,160.332,1108.27
7,7,30,172.285,1059.85
7,7,30,148.106,1189.04
7,7,30,163.153,1069.39
7,7,30,177.169,1058.36
7,7,30,161.38,1161.23
7,7,30,153.225,1136.37
7,7,30,161.991,1077.92
7,7,30,158.105,1200.24
7,7,30,168.661,1070.56
7,7,30,159.01,1058.95
7,7,30,184.565,1234.25
7,7,30,139.642,1121.44
7,7,30,159.549,1059.85
7,7,30,161.64,1230.76
7,7,30,151.398,1114
7,7,30,153.952,1093.63
7,7,30,155.564,1169.33
7,7,30,162.682,1060.86
7,7,30,162.069,1058.78
7,7,30,158.16,1189.21
7,7,30,173.718,1116.83
8,7,30,117.537,1070.49
8,7,30,114.313,1195.04
8,7,30,132.417,1084.41
8,7,30,109.907,1176.29
8,7,30,134.269,1249.88
8,7,30,118.826,1121.09
8,7,30,113.785,1071.85
8,7,30,139.767,1278.67
8,7,30,96.9578,1116.95
8,7,30,121.246,1072.77
8,7,30,124.8,1246.78
8,7,30,123.676,1092
8,7,30,134.384,1086.49
8,7,30,122.174,1178.87
8,7,30,110.225,1072.1
8,7,30,127.27,1116.81
8,7,30,121.121,1145.13
8,7,30,129.528,1230.44
8,7,30,119.92,1071.49
8,7,30,115.999,1180.48
8,7,30,117.276,1210.52
8,7,30,128.059,1111.3
8,7,30,111.054,1345.3
8,7,30,128.019,1140.46
8,7,30,126.472,1141.54
8,7,30,120.765,1262.13
8,7,30,121.114,1084.3
8,7,30,132.888,1121.67
8,7,30,139.343,1226.03
8,7,30,131.699,1193.8
9,7,30,182.624,1093.29
9,7,30,195.108,1242.58
9,7,30,195.183,1072.15
9,7,30,179.325,1054.38
9,7,30,188.413,1164.82
9,7,30,160.391,1132.57
9,7,30,199.035,1054.65
9,7,30,198.918,1174.36
9,7,30,206.497,1056.56
9,7,30,185.388,1050.78
9,7,30,189.062,1159.15
9,7,30,195.973,1224.5
9,7,30,174.093,1067.6
9,7,30,202.807,1264.11
9,7,30,174.278,1142.62
9,7,30,165.934,1086.72
9,7,30,198.776,1253.27
9,7,30,194.794,1119.55
9,7,30,198.417,1053.32
9,7,30,192.046,1157.65
9,7,30,153.39,1074.77
9,7,30,171.588,1061.99
9,7,30,189.948,1145.09
9,7,30,199.885,1123.92
9,7,30,184.14,1076.77
9,7,30,191.307,1175.04
9,7,30,191.84,1064.86
9,7,30,190.041,1055.84
9,7,30,185.741,1116.13
9,7,30,172.256,1125.65
10,7,30,180.649,1056.97
10,7,30,208.688,1155.21
10,7,30,196.252,1127.16
10,7,30,195.268,1135.59
10,7,30,170.188,1179.75
10,7,30,166.023,1076.9
10,7,30,129.15,1116.64
10,7,30,200.435,1143.58
10,7,30,204.25,1118.36
10,7,30,177.753,1058.71
10,7,30,200.877,1177.07
10,7,30,175.843,1149.41
10,7,30,196.414,1083.35
10,7,30,199.288,1206.16
10,7,30,214.709,1115.08
10,7,30,180.261,1079.32
10,7,30,193.482,1202.23
10,7,30,147.864,1063.93
10,7,30,180.519,1123.39
10,7,30,165.355,1128.68
10,7,30,187.519,1141.95
10,7,30,212.239,1077.09
10,7,30,213.504,1140.63
10,7,30,184.711,1182.52
10,7,30,182.225,1069.75
10,7,30,195.575,1261.13
10,7,30,206.997,1113.83
10,7,30,206.631,1057.35
10,7,30,190.359,1208.53
10,7,30,209.492,1131.73
1,8,30,-86.3328,436.33
1,8,30,-86.3328,436.186
1,8,30,-86.3328,436.854
1,8,30,-86.3328,437.644
1,8,30,-86.3328,437.284
1,8,30,-86.3328,439.393
1,8,30,-86.3328,436.908
1,8,30,-86.3328,436.547
1,8,30,-86.3328,486.865
1,8,30,-86.3328,441.064
1,8,30,-86.3328,453.307
1,8,30,-86.3328,437.834
1,8,30,-86.3328,436.896
1,8,30,-86.3328,437.533
1,8,30,-86.3328,460.512
1,8,30,-86.3328,436.655
1,8,30,-86.3328,438.735
1,8,30,-86.3328,437.179
1,8,30,-86.3328,436.628
1,8,30,-86.3328,436.237
1,8,30,-86.3328,438.978
1,8,30,-86.3328,446.246
1,8,30,-86.3328,442.228
1,8,30,-86.3328,440.615
1,8,30,-86.3328,436.594
1,8,30,-86.3328,445.151
1,8,30,-86.3328,438.096
1,8,30,-86.3328,438.182
1,8,30,-86.3328,485.144
1,8,30,-86.3328,436.843
2,8,30,-86.331,436.045
2,8,30,-86.3315,435.745
2,8,30,-86.332,452.333
2,8,30,-86.3318,440.01
2,8,30,-86.3316,435.593
2,8,30,-86.3314,442.43
2,8,30,-86.3315,436.204
2,8,30,-86.3318,437.34
2,8,30,-86.3314,436.775
2,8,30,-86.3316,438.104
2,8,30,-86.3315,456.811
2,8,30,-86.3316,497.785
2,8,30,-86.3312,444.223
2,8,30,-86.3314,450.043
2,8,30,-86.3315,435.411
2,8,30,-86.3313,434.814
2,8,30,-86.3313,438.658
2,8,30,-86.3312,435.384
2,8,30,-86.3316,467.213
2,8,30,-86.3308,436.562
2,8,30,-86.3309,436.961
2,8,30,-86.3314,436.593
2,8,30,-86.3316,437.508
2,8,30,-86.3314,437.956
2,8,30,-86.331,452.983
2,8,30,-86.3315,439.627
2,8,30,-86.3313,437.617
2,8,30,-86.3315,435.805
2,8,30,-86.3314,435.865
2,8,30,-86.3316,436.189
3,8,30,-86.073,437.296
3,8,30,-86.3128,436.704
3,8,30,-86.2688,437.59
3,8,30,-86.2414,437.058
3,8,30,-86.0744,440.344
3,8,30,-86.2173,446.289
3,8,30,-86.2651,456.469
3,8,30,-86.2954,438.317
3,8,30,-86.2662,464.08
3,8,30,-86.1965,437.529
3,8,30,-86.2091,435.54
3,8,30,-86.286,436.692
3,8,30,-86.3057,437.144
3,8,30,-86.2168,436.734
3,8,30,-86.29,441.685
3,8,30,-85.9962,439.537
3,8,30,-86.2408,447.98
3,8,30,-86.2664,443.122
3,8,30,-86.1655,436.513
3,8,30,-86.1805,436.122
3,8,30,-86.2139,436.792
3,8,30,-85.9417,437.709
3,8,30,-86.2433,435.93
3,8,30,-86.2475,438.638
3,8,30,-86.3074,437.012
3,8,30,-86.261,436.524
3,8,30,-86.1914,438.756
3,8,30,-86.0604,442.242
3,8,30,-86.286,495.997
3,8,30,-86.0822,438.582
4,8,30,-85.915,433.461
4,8,30,-85.8435,456.125
4,8,30,-85.4853,435.719
4,8,30,-85.4942,435.684
4,8,30,-85.5027,433.849
4,8,30,-85.7697,433.777
4,8,30,-85.674,433.758
4,8,30,-85.4002,436.017
4,8,30,-85.748,463.63
4,8,30,-85.3486,444.451
4,8,30,-85.6946,446.633
4,8,30,-85.4329,435.813
4,8,30,-85.6572,434.112
4,8,30,-85.6038,434.207
4,8,30,-85.4505,439.287
4,8,30,-85.6628,434.67
4,8,30,-85.874,437.191
4,8,30,-85.6022,476.465
4,8,30,-85.7877,434.275
4,8,30,-85.3356,438.265
4,8,30,-85.5429,447.102
4,8,30,-85.5869,434.087
4,8,30,-85.5604,433.33
4,8,30,-85.3173,434.821
4,8,30,-85.6256,434.488
4,8,30,-85.3893,435.178
4,8,30,-85.6231,432.671
4,8,30,-85.6471,458.124
4,8,30,-85.4754,434.413
4,8,30,-85.4051,438.158
5,8,30,-82.5154,435.577
5,8,30,-82.7616,453.303
5,8,30,-83.6275,437.389
5,8,30,-83.677,437.589
5,8,30,-82.595,437.535
5,8,30,-80.9395,437.543
5,8,30,-82.0419,436.486
5,8,30,-81.9158,470.351
5,8,30,-83.6056,442.967
5,8,30,-83.4544,437.225
5,8,30,-82.6956,436.73
5,8,30,-83.3118,439.503
5,8,30,-81.9993,458.182
5,8,30,-83.9771,491.135
5,8,30,-82.7681,561.561
5,8,30,-83.6828,445.546
5,8,30,-82.3741,436.415
5,8,30,-83.05,436.321
5,8,30,-82.4332,437.425
5,8,30,-81.8729,435.463
5,8,30,-82.8306,499.433
5,8,30,-83.5396,486.356
5,8,30,-83.0313,473.68
5,8,30,-82.851,492.664
5,8,30,-81.9602,573.173
5,8,30,-83.0368,497.286
5,8,30,-82.1938,458.669
5,8,30,-81.997,435.372
5,8,30,-83.5388,437.693
5,8,30,-82.7703,437.663
6,8,30,-8.55751,611.077
6,8,30,-16.7883,565.224
6,8,30,-9.24381,514.751
6,8,30,3.22844,532.195
6,8,30,-15.2436,481.921
6,8,30,-22.1286,609.235
6,8,30,-16.1769,581.331
6,8,30,-8.2371,497.749
6,8,30,-9.19125,481.481
6,8,30,-15.6948,480.312
6,8,30,-5.46435,482.441
6,8,30,-7.81903,499.688
6,8,30,-14.9787,486.256
6,8,30,-11.4064,701.972
6,8,30,-21.5614,575.028
6,8,30,3.07242,481.137
6,8,30,-22.2149,490.073
6,8,30,-16.0816,529.656
6,8,30,-12.8764,481.45
6,8,30,-19.7199,543.557
6,8,30,-2.28415,623.669
6,8,30,2.35167,489.574
6,8,30,-5.12922,481.314
6,8,30,-8.72322,481.855
6,8,30,-4.09076,481.463
6,8,30,-4.9569,480.279
6,8,30,-7.7873,479.43
6,8,30,-9.1856,478.653
6,8,30,-6.61263,479.229
6,8,30,5.78776,478.401
7,8,30,133.002,499.82
7,8,30,128.738,485.1
7,8,30,125.28,488.127
7,8,30,139.567,482.401
7,8,30,141.493,487.032
7,8,30,129.82,480.764
7,8,30,128.444,481.337
7,8,30,120.268,508.406
7,8,30,128.892,480.546
7,8,30,143.247,483.117
7,8,30,125.934,499.39
7,8,30,135.009,481.354
7,8,30,139.187,479.378
7,8,30,132.855,489.661
7,8,30,132.819,480.057
7,8,30,121.978,483.905
7,8,30,124.695,479.886
7,8,30,109.914,484.266
7,8,30,114.088,482.853
7,8,30,110.488,479.998
7,8,30,142.647,523.213
7,8,30,104.458,481.336
7,8,30,141.883,480.919
7,8,30,147.123,485.637
7,8,30,122.553,484.56
7,8,30,122.592,481.545
7,8,30,113.249,481.553
7,8,30,132.213,483.635
7,8,30,100.672,481.786
7,8,30,105.121,480.491
8,8,30,4.26364,518.049
8,8,30,13.4661,493.971
8,8,30,7.12321,481.274
8,8,30,-14.7561,482.22
8,8,30,-4.85836,481.486
8,8,30,1.19415,483.213
8,8,30,12.7372,479.886
8,8,30,4.86352,481.149
8,8,30,4.64051,517.668
8,8,30,-11.0005,482.031
8,8,30,-0.531452,504.26
8,8,30,-2.56173,481.955
8,8,30,-12.8243,482.036
8,8,30,-1.30242,481.353
8,8,30,-5.06909,484.489
8,8,30,-4.73054,482.128
8,8,30,9.05247,580.649
8,8,30,5.64688,618.986
8,8,30,18.2351,597.637
8,8,30,-0.0675364,568.198
8,8,30,0.807533,530.452
8,8,30,5.56031,540.707
8,8,30,1.11773,556.147
8,8,30,-0.455303,492.234
8,8,30,7.1941,484.738
8,8,30,0.529213,537.157
8,8,30,2.56298,581.193
8,8,30,2.23735,578.538
8,8,30,11.6786,486.969
8,8,30,-6.38348,496.426
9,8,30,305.218,491.58
9,8,30,289.482,486.299
9,8,30,283.824,561.226
9,8,30,289.926,584.485
9,8,30,229.767,493.113
9,8,30,293.609,492.608
9,8,30,273.107,495.824
9,8,30,279.004,492.176
9,8,30,283.197,574.968
9,8,30,325.407,550.745
9,8,30,259.175,490.933
9,8,30,295.125,499.424
9,8,30,323.138,490.436
9,8,30,285.004,612.662
9,8,30,306.521,600.151
9,8,30,288.995,561.997
9,8,30,296.637,495.227
9,8,30,261.625,509.107
9,8,30,270.262,494.632
9,8,30,297.38,491.736
9,8,30,292.935,558.184
9,8,30,302.885,529.231
9,8,30,294.192,490.697
9,8,30,307.587,489.572
9,8,30,253.881,487.754
9,8,30,284.414,491.727
9,8,30,283.671,509.118
9,8,30,286.718,681.106
9,8,30,298.306,490.448
9,8,30,296.816,488.418
10,8,30,341.561,496.272
10,8,30,310.139,543.822
10,8,30,339.541,558.196
10,8,30,327.361,540.575
10,8,30,295.513,495.164
10,8,30,343.884,516.51
10,8,30,331.147,512.481
10,8,30,301.71,496.013
10,8,30,327.239,550.548
10,8,30,345.525,585.295
10,8,30,312.813,499.101
10,8,30,326.572,531.356
10,8,30,323.998,523.035
10,8,30,328.953,495.098
10,8,30,291.605,559.325
10,8,30,336.494,608.114
10,8,30,341.742,494.764
10,8,30,269.491,497.123
10,8,30,315.78,509.158
10,8,30,301.081,536.269
10,8,30,336.457,565.46
10,8,30,275.921,640.753
10,8,30,311.264,498.006
10,8,30,335.283,494.047
10,8,30,294.86,518.037
10,8,30,301.703,495.765
10,8,30,308.824,556.389
10,8,30,340.664,595.49
10,8,30,320.617,496.811
10,8,30,349.912,494.486
1,9,30,0.00404024,915.615
1,9,30,0.00331068,1032.7
1,9,30,0.00500011,927.613
1,9,30,0.00331402,969.309
1,9,30,0.00309086,906.81
1,9,30,0.00353456,1095.97
1,9,30,0.00429392,964.446
1,9,30,0.00405288,927.099
1,9,30,0.00472856,997.646
1,9,30,0.00409198,925.279
1,9,30,0.00425482,927.12
1,9,30,0.00441051,908.446
1,9,30,0.00345206,1172.96
1,9,30,0.00320816,914.943
1,9,30,0.00331593,911.68
1,9,30,0.00435567,1046.32
1,9,30,0.00366497,917.049
1,9,30,0.0029726,986.247
1,9,30,0.00451803,1005.78
1,9,30,0.00387311,925.497
1,9,30,0.0035038,913.441
1,9,30,0.00365543,910.751
1,9,30,0.00498009,1158.3
1,9,30,0.00372314,958.348
1,9,30,0.00386977,932.644
1,9,30,0.0044446,1058.72
1,9,30,0.0033493,922.31
1,9,30,0.00426745,927.593
1,9,30,0.00384521,980.419
1,9,30,0.00386572,938.153
2,9,30,0.05917,915.05
2,9,30,0.0552144,912.793
2,9,30,0.0437307,1147.5
2,9,30,0.0574322,947.967
2,9,30,0.0396185,922.782
2,9,30,0.0498397,1040.28
2,9,30,0.0510266,927.452
2,9,30,0.0562632,935.254
2,9,30,0.051089,978.313
2,9,30,0.0530121,954.265
2,9,30,0.0527,954.941
2,9,30,0.0528524,913.551
2,9,30,0.053025,1091.37
2,9,30,0.0464849,920.291
2,9,30,0.0356319,919.498
2,9,30,0.0601602,1110.64
2,9,30,0.0444553,934.69
2,9,30,0.0520682,926.419
2,9,30,0.0501571,1055.76
2,9,30,0.0637467,923.572
2,9,30,0.0529709,912.89
2,9,30,0.0544984,983.842
2,9,30,0.0637393,947.279
2,9,30,0.0521955,924.785
2,9,30,0.0578024,920.569
2,9,30,0.0577698,1133.38
2,9,30,0.057745,919.33
2,9,30,0.0434506,989.745
2,9,30,0.0519464,1092.36
2,9,30,0.0587065,916.357
3,9,30,0.00260448,917.204
3,9,30,0.00358534,996.808
3,9,30,0.00320911,932.104
3,9,30,0.00353742,944.384
3,9,30,0.00360775,916.267
3,9,30,0.00287175,1129.35
3,9,30,0.00315857,923.922
3,9,30,0.0030992,917.591
3,9,30,0.00346899,1091.22
3,9,30,0.00344443,932.762
3,9,30,0.00310278,913.612
3,9,30,0.00375295,1000.76
3,9,30,0.00328732,928.726
3,9,30,0.00332808,929.349
3,9,30,0.00333357,960.752
3,9,30,0.00282192,1135.16
3,9,30,0.00275517,954.073
3,9,30,0.00313091,921.785
3,9,30,0.00328207,1142.55
3,9,30,0.00272107,936.49
3,9,30,0.0031271,923.277
3,9,30,0.00296378,1000.09
3,9,30,0.00319195,970.68
3,9,30,0.00318074,929.092
3,9,30,0.00255132,912.508
3,9,30,0.00283194,1064.7
3,9,30,0.00396585,911.628
3,9,30,0.00266933,914.792
3,9,30,0.00316167,1107.63
3,9,30,0.0039022,911.554
4,9,30,1.27653,926.287
4,9,30,1.25992,1004.16
4,9,30,1.07269,1048.93
4,9,30,1.20167,986.855
4,9,30,1.27661,923.866
4,9,30,1.26692,1111.68
4,9,30,1.15968,920.895
4,9,30,1.22,918.672
4,9,30,1.26639,1153.38
4,9,30,1.01006,927.936
4,9,30,1.15496,918.704
4,9,30,1.32811,1061.23
4,9,30,1.25026,928.927
4,9,30,0.962944,942.378
4,9,30,1.1045,1019.64
4,9,30,1.26303,936.276
4,9,30,1.19105,919.845
4,9,30,1.16202,919.783
4,9,30,1.64769,1116.44
4,9,30,1.07628,981.802
4,9,30,1.07697,925
4,9,30,1.25943,1078.14
4,9,30,1.23504,926.787
4,9,30,1.26647,934.975
4,9,30,1.46339,998.457
4,9,30,1.3743,946.068
4,9,30,1.24359,921.499
4,9,30,1.24818,962.269
4,9,30,1.09784,1193.94
4,9,30,1.34166,920.121
5,9,30,3.14016,925.94
5,9,30,3.2847,1060.78
5,9,30,3.78912,931.107
5,9,30,2.99107,936.887
5,9,30,3.80889,1004.62
5,9,30,3.90392,1077.25
5,9,30,3.30242,919.704
5,9,30,3.63281,926.365
5,9,30,3.0234,1127.54
5,9,30,3.74677,923.299
5,9,30,3.50184,927.171
5,9,30,4.52188,1077.05
5,9,30,2.44243,923.655
5,9,30,3.04237,942.052
5,9,30,4.07953,1122.8
5,9,30,3.64499,931.06
5,9,30,3.2002,926.855
5,9,30,3.35084,1061.33
5,9,30,3.3928,951.295
5,9,30,4.21607,948.283
5,9,30,3.81246,1052.52
5,9,30,3.15064,1027.99
5,9,30,3.43956,928.389
5,9,30,3.27366,942.847
5,9,30,3.38797,1116.27
5,9,30,3.70346,923.12
5,9,30,3.39684,922.574
5,9,30,4.28331,1110.06
5,9,30,3.1242,952.402
5,9,30,2.80782,937.921
6,9,30,72.389,1126.39
6,9,30,71.9238,989.292
6,9,30,70.8835,967.106
6,9,30,74.7376,1161.85
6,9,30,63.8028,978.159
6,9,30,73.12,971.282
6,9,30,64.4851,1145.89
6,9,30,58.1124,973.809
6,9,30,56.8428,1021.77
6,9,30,58.4404,1150.38
6,9,30,77.8511,966.685
6,9,30,62.8339,977.83
6,9,30,64.2287,1173.69
6,9,30,73.6914,978.592
6,9,30,70.416,976.529
6,9,30,78.394,1136.43
6,9,30,67.743,1005.34
6,9,30,62.3367,1022.01
6,9,30,65.3323,1136.98
6,9,30,87.8152,969.666
6,9,30,76.9183,1001.9
6,9,30,77.1045,1086.55
6,9,30,55.5017,992.34
6,9,30,57.2817,1005.3
6,9,30,66.3061,1074.17
6,9,30,67.9307,1049.25
6,9,30,77.6105,1030.63
6,9,30,68.7194,1044.41
6,9,30,81.2499,1065.21
6,9,30,63.8167,972.132
7,9,30,384.195,919.36
7,9,30,401.056,1014.58
7,9,30,388.224,935.972
7,9,30,397.338,918.12
7,9,30,398.953,1078.03
7,9,30,374.354,925.018
7,9,30,398.178,916.787
7,9,30,402.322,1132.98
7,9,30,397.278,922.16
7,9,30,399.6,918.27
7,9,30,412.257,1098.21
7,9,30,413.215,984.552
7,9,30,391.993,980.023
7,9,30,397.866,953.233
7,9,30,403.411,997.223
7,9,30,384.181,918.099
7,9,30,409.385,919.677
7,9,30,377.226,1178.88
7,9,30,397.321,923.965
7,9,30,398.583,915.975
7,9,30,401.498,1074.92
7,9,30,392.509,980.247
7,9,30,402.859,973.986
7,9,30,363.183,1096.96
7,9,30,369.122,919.112
7,9,30,390.052,914.897
7,9,30,405.843,983.458
7,9,30,408.217,974.201
7,9,30,390.111,941.223
7,9,30,392.225,916.48
8,9,30,84.222,1178.92
8,9,30,57.088,981.694
8,9,30,60.9995,994.327
8,9,30,58.7458,1141.05
8,9,30,79.1765,970.896
8,9,30,68.7943,1017.6
8,9,30,69.0711,1037.74
8,9,30,67.2593,987.775
8,9,30,75.162,1018.38
8,9,30,85.2185,1063.88
8,9,30,68.5958,973.963
8,9,30,57.8193,1151.18
8,9,30,71.8689,1121.52
8,9,30,78.6032,967.783
8,9,30,77.5704,1028.05
8,9,30,75.0315,1071.52
8,9,30,67.4863,990.743
8,9,30,76.5878,993.97
8,9,30,69.8544,1047.08
8,9,30,79.3992,974.122
8,9,30,77.6407,986.097
8,9,30,65.0859,1107.73
8,9,30,69.2011,975.036
8,9,30,73.3249,1029.36
8,9,30,72.4946,1027.76
8,9,30,62.4743,976.772
8,9,30,90.3422,1052.36
8,9,30,70.812,1076.84
8,9,30,71.6707,975.229
8,9,30,70.3725,1021.6
9,9,30,447.28,1007.94
9,9,30,464.953,922.285
9,9,30,451.767,914.299
9,9,30,452.386,1122.45
9,9,30,455.077,910.885
9,9,30,468.748,904.861
9,9,30,446.796,1008.68
9,9,30,451.961,1030.81
9,9,30,448.788,907.919
9,9,30,445.416,904.527
9,9,30,456.655,1074.37
9,9,30,452.433,918.724
9,9,30,455.927,908.305
9,9,30,462.661,1077.69
9,9,30,436.825,920.446
9,9,30,460.77,904.105
9,9,30,456.578,1208.62
9,9,30,461.027,906.01
9,9,30,446.891,906.862
9,9,30,454.245,1057.38
9,9,30,459.129,915.174
9,9,30,446.451,923.618
9,9,30,458.841,967.275
9,9,30,460.142,939.205
9,9,30,461.514,901.3
9,9,30,461.493,905.088
9,9,30,463.424,1141.09
9,9,30,441.629,910.04
9,9,30,451.057,904.57
9,9,30,451.993,989.962
10,9,30,459.689,924.073
10,9,30,462.112,920.824
10,9,30,471.821,907.058
10,9,30,462.497,1128.38
10,9,30,465.188,904.336
10,9,30,455.964,904.079
10,9,30,467.92,1134.53
10,9,30,455.395,938.023
10,9,30,444.935,908.327
10,9,30,470.635,1000.82
10,9,30,454.655,920.35
10,9,30,467.081,912.047
10,9,30,469.898,913.311
10,9,30,446.26,1078.09
10,9,30,465.953,901.962
10,9,30,473.073,903.993
10,9,30,468.219,1054.84
10,9,30,459.954,930.702
10,9,30,462.264,902.045
10,9,30,472.885,976.969
10,9,30,459.513,952.693
10,9,30,466.539,899.886
10,9,30,468.09,932.044
10,9,30,467.14,1102.83
10,9,30,464.806,908.001
10,9,30,466.991,900.587
10,9,30,469.726,1056.88
10,9,30,458.124,944.456
10,9,30,464.749,904.398
10,9,30,452.16,901.293
1,10,30,-21657.8,540.986
1,10,30,-21703.1,625.17
