strategy,problem,dim,best_fitness,runtime_ms
10,3,10,474.391,57.3364
10,3,10,656.019,55.2862
10,3,10,975.994,56.0349
10,3,10,1521.99,56.351
10,3,10,1505.57,55.0891
10,3,10,1201.13,55.0367
10,3,10,1281.79,55.8913
10,3,10,1174.21,54.8874
10,3,10,1839.87,55.36
10,3,10,1305.26,56.36
10,3,10,880.666,55.0706
10,3,10,1257.81,55.3307
10,3,10,1008.63,57.2031
10,3,10,1423.3,58.2184
10,3,10,538.722,57.4017
10,3,10,1659.17,55.7973
10,3,10,745.306,56.5031
10,3,10,862.048,55.0337
10,3,10,1826.87,54.9074
10,3,10,430.822,56.0434
10,3,10,309.163,56.7315
10,3,10,1742.9,56.5093
10,3,10,984.493,56.2796
10,3,10,1179.61,55.8166
10,3,10,1394.86,55.095
10,3,10,1248.35,55.2241
10,3,10,831.288,55.4939
10,3,10,557.062,57.1366
10,3,10,1107.18,56.9511
1,4,10,-10000,110.914
1,4,10,-10000,105.592
1,4,10,-10000,106.182
1,4,10,-10000,104.322
1,4,10,-10000,122.939
1,4,10,-10000,106.724
1,4,10,-10000,106.288
1,4,10,-10000,105.214
1,4,10,-10000,106.465
1,4,10,-10000,104.249
1,4,10,-10000,106.305
1,4,10,-10000,104.945
1,4,10,-10000,104.112
1,4,10,-10000,106.16
1,4,10,-10000,104.666
1,4,10,-10000,105.224
1,4,10,-10000,105.335
1,4,10,-10000,106.227
1,4,10,-10000,104.79
1,4,10,-10000,107.283
1,4,10,-10000,104.118
1,4,10,-10000,105.185
1,4,10,-10000,106.388
1,4,10,-10000,105.693
1,4,10,-10000,105.345
1,4,10,-10000,104.611
1,4,10,-10000,104.971
1,4,10,-10000,104.823
1,4,10,-10000,105.98
1,4,10,-10000,104.079
2,4,10,-10000,105.489
2,4,10,-10000,108.209
2,4,10,-10000,107.403
2,4,10,-10000,105.737
2,4,10,-10000,105.394
2,4,10,-10000,105.308
2,4,10,-10000,120.668
2,4,10,-10000,113.253
2,4,10,-10000,108.368
2,4,10,-10000,105.442
2,4,10,-10000,106.188
2,4,10,-10000,105.202
2,4,10,-10000,106.905
2,4,10,-10000,105.528
2,4,10,-10000,105.167
2,4,10,-10000,105.656
2,4,10,-10000,107.278
2,4,10,-10000,106.372
2,4,10,-10000,105.449
2,4,10,-10000,105.072
2,4,10,-10000,107.437
2,4,10,-10000,107.221
2,4,10,-10000,106.224
2,4,10,-10000,107.136
2,4,10,-10000,105.474
2,4,10,-10000,105.385
2,4,10,-10000,106.269
2,4,10,-10000,105.468
2,4,10,-10000,105.357
2,4,10,-10000,106.317
3,4,10,-9958.87,107.157
3,4,10,-9972.71,112.336
3,4,10,-9997.78,107.07
3,4,10,-9884.03,104.704
3,4,10,-9953.8,103.777
3,4,10,-9993.66,104.397
3,4,10,-9960.76,119.859
3,4,10,-9777.58,103.873
3,4,10,-9981.89,128.504
3,4,10,-9872.79,124.174
3,4,10,-9781.58,108.631
3,4,10,-9986.38,104.059
3,4,10,-9987.93,104.133
3,4,10,-9984.08,104.104
3,4,10,-9922.02,105.409
3,4,10,-9776.46,104.156
3,4,10,-9891.66,105.698
3,4,10,-9991.48,105.748
3,4,10,-9992.49,103.883
3,4,10,-9878.73,104.223
3,4,10,-9955.26,104.195
3,4,10,-9923.07,104.319
3,4,10,-9983.97,102.361
3,4,10,-9849.08,102.873
3,4,10,-9923.18,104.178
3,4,10,-9996.53,103.93
3,4,10,-9993.62,104.815
3,4,10,-9949.9,104.881
3,4,10,-9956.76,104.612
3,4,10,-9981.46,103.87
4,4,10,-10000,108.367
4,4,10,-10000,112.571
4,4,10,-10000,108.578
4,4,10,-10000,107.612
4,4,10,-10000,107.874
4,4,10,-10000,108.367
4,4,10,-10000,107.032
4,4,10,-10000,112.266
4,4,10,-10000,119.849
4,4,10,-10000,107.087
4,4,10,-10000,108.572
4,4,10,-10000,106.868
4,4,10,-10000,108.382
4,4,10,-10000,106.111
4,4,10,-10000,108.167
4,4,10,-10000,107.358
4,4,10,-10000,107.31
4,4,10,-10000,106.65
4,4,10,-10000,110.624
4,4,10,-10000,106.751
4,4,10,-10000,107.484
4,4,10,-10000,109.844
4,4,10,-10000,107.39
4,4,10,-10000,106.093
4,4,10,-10000,106.205
4,4,10,-10000,107.6
4,4,10,-10000,107.432
4,4,10,-10000,109.3
4,4,10,-10000,107.401
4,4,10,-10000,107.57
5,4,10,-10000,107.927
5,4,10,-10000,109.529
5,4,10,-10000,108.432
5,4,10,-10000,108.292
5,4,10,-10000,108.818
5,4,10,-10000,107.298
5,4,10,-10000,110.427
5,4,10,-10000,109.736
5,4,10,-10000,108.962
5,4,10,-10000,110.282
5,4,10,-10000,109.578
5,4,10,-10000,109.691
5,4,10,-10000,108.561
5,4,10,-10000,115.618
5,4,10,-10000,111.548
5,4,10,-10000,111.163
5,4,10,-10000,163.409
5,4,10,-10000,124.861
5,4,10,-10000,110.08
5,4,10,-10000,109.918
5,4,10,-10000,110.101
5,4,10,-10000,109.454
5,4,10,-10000,110.859
5,4,10,-10000,109.13
5,4,10,-10000,132.268
5,4,10,-10000,108.336
5,4,10,-10000,109.333
5,4,10,-10000,109.668
5,4,10,-10000,110.244
5,4,10,-10000,107.487
6,4,10,-10000,117.969
6,4,10,-10000,246.93
6,4,10,-10000,130.094
6,4,10,-10000,140.888
6,4,10,-10000,136.844
6,4,10,-10000,130.27
6,4,10,-10000,119.708
6,4,10,-10000,126.709
6,4,10,-10000,151.324
6,4,10,-10000,125.826
6,4,10,-10000,116.65
6,4,10,-10000,118.231
6,4,10,-10000,118.586
6,4,10,-10000,119.024
6,4,10,-10000,121.503
6,4,10,-10000,120.423
6,4,10,-10000,118.897
6,4,10,-10000,117.456
6,4,10,-10000,118.476
6,4,10,-10000,117.918
6,4,10,-10000,117.009
6,4,10,-10000,119.052
6,4,10,-10000,117.827
6,4,10,-10000,117.848
6,4,10,-10000,119.546
6,4,10,-10000,117.399
6,4,10,-10000,118.581
6,4,10,-10000,119.644
6,4,10,-10000,118.842
6,4,10,-10000,121.799
7,4,10,-9345.51,164.091
7,4,10,-9500.44,126.951
7,4,10,-9407.52,172.99
7,4,10,-9674.13,127.875
7,4,10,-9392.77,164.907
7,4,10,-9421.2,127.768
7,4,10,-9503.68,118.855
7,4,10,-9417.34,117.94
7,4,10,-9280.44,119.921
7,4,10,-9426.96,117.711
7,4,10,-9496.7,124.289
7,4,10,-9548.54,132.264
7,4,10,-9304.45,118.243
7,4,10,-9504.04,119.032
7,4,10,-9383.5,119.566
7,4,10,-9729.48,120.104
7,4,10,-9342.32,119.899
7,4,10,-9342.94,117.756
7,4,10,-9335.76,118.481
7,4,10,-9445.03,119.006
7,4,10,-9385.24,116.603
7,4,10,-9321.6,118.418
7,4,10,-9496.07,117.675
7,4,10,-9215.22,117.546
7,4,10,-9379.5,117.607
7,4,10,-9440.48,118.697
7,4,10,-9409.56,116.697
7,4,10,-9394.49,117.591
7,4,10,-9358.86,117.818
7,4,10,-9423.15,116.693
8,4,10,-8720.87,118.652
8,4,10,-8887.89,118.896
8,4,10,-8395.62,116.788
8,4,10,-8472.44,118.249
8,4,10,-9083.46,117.182
8,4,10,-8150.31,118.754
8,4,10,-8953.98,120.991
8,4,10,-8683.13,118.008
8,4,10,-8420.81,118.589
8,4,10,-8367.05,117.472
8,4,10,-9080.31,117.75
8,4,10,-8718.06,115.922
8,4,10,-8393.51,117.864
8,4,10,-8635.2,117.733
8,4,10,-8532.32,116.556
8,4,10,-8620.03,130.791
8,4,10,-8470.11,119.052
8,4,10,-8380.83,118.884
8,4,10,-8523.48,117.469
8,4,10,-8668.85,117.505
8,4,10,-8438.74,116.865
8,4,10,-8337.24,116.729
8,4,10,-8762.84,118.542
8,4,10,-8584.95,117.963
8,4,10,-8760.15,117.642
8,4,10,-8160.96,116.599
8,4,10,-8281.23,117.766
8,4,10,-8585.56,117.737
8,4,10,-8782.61,118.835
8,4,10,-8898.46,116.595
9,4,10,-8099.47,119.297
9,4,10,-7340.91,119.867
9,4,10,-8630.86,119.497
9,4,10,-7544.37,119.734
9,4,10,-7471.68,119.091
9,4,10,-8117.51,119.646
9,4,10,-7906.01,119.779
9,4,10,-8078.63,121.65
9,4,10,-8596.93,120.705
9,4,10,-8456.01,119.569
9,4,10,-7619.47,119.376
9,4,10,-8276.87,120.168
9,4,10,-7961,120.498
9,4,10,-7757.01,125.716
9,4,10,-7947.9,130.239
9,4,10,-8060.1,120.695
9,4,10,-8230.65,118.628
9,4,10,-8742.08,118.824
9,4,10,-7823.51,117.735
9,4,10,-8511,119.741
9,4,10,-8360.21,120.899
9,4,10,-7578.33,118.731
9,4,10,-7989.47,119.711
9,4,10,-7868.1,118.683
9,4,10,-8054.19,118.876
9,4,10,-7533.32,118.727
9,4,10,-8288.99,118.995
9,4,10,-7500.02,119.803
9,4,10,-8124.77,120.649
9,4,10,-8093.61,120.526
10,4,10,-7005.35,121.082
10,4,10,-7549.66,120.237
10,4,10,-6877.98,122.683
10,4,10,-6958.05,134.77
10,4,10,-7900.17,123.429
10,4,10,-8395.48,122.846
10,4,10,-7703.52,123.376
10,4,10,-7748.68,129.277
10,4,10,-7189,122.794
10,4,10,-6920.63,120.717
10,4,10,-6897.45,122.167
10,4,10,-6888.72,123.214
10,4,10,-6884.69,120.938
10,4,10,-6998.79,121.007
10,4,10,-7761.92,121.098
10,4,10,-7108.13,123.01
10,4,10,-7210.74,122
10,4,10,-7274.2,121.665
10,4,10,-7224.39,123.133
10,4,10,-7204.36,124.063
10,4,10,-6655.61,121.575
10,4,10,-8088.29,120.946
10,4,10,-7029.52,119.709
10,4,10,-7066.58,120.555
10,4,10,-7287.52,120.228
10,4,10,-7535.39,126.224
10,4,10,-7616.59,120.858
10,4,10,-7692.84,121.358
10,4,10,-7206.33,121.304
10,4,10,-7733.71,121.443
1,5,10,0,112.317
1,5,10,0,115.396
1,5,10,0,114.846
1,5,10,0,113.805
1,5,10,0,113.44
1,5,10,0,113.66
1,5,10,0,113.644
1,5,10,0,113.403
1,5,10,0,113.634
1,5,10,0,113.67
1,5,10,0,114.07
1,5,10,0,113.301
1,5,10,0,114.515
1,5,10,0,112.47
1,5,10,0,113.972
1,5,10,0,113.712
1,5,10,0,114.712
1,5,10,0,118.597
1,5,10,0,127.439
1,5,10,0,112.512
1,5,10,0,115.416
1,5,10,0,113.733
1,5,10,0,117.671
1,5,10,0,115.683
1,5,10,0,114.501
1,5,10,0,115.917
1,5,10,0,113.826
1,5,10,0,114.165
1,5,10,0,113.759
1,5,10,0,113.499
2,5,10,0,113.536
2,5,10,0,114.828
2,5,10,0,114.872
2,5,10,0,115.341
2,5,10,0,114.065
2,5,10,4.17233e-007,114.972
2,5,10,5.96046e-008,113.716
2,5,10,4.47035e-006,117.457
2,5,10,0,117.781
2,5,10,1.72853e-006,133.434
2,5,10,8.58307e-006,117.495
2,5,10,0,114.923
2,5,10,0,114.931
2,5,10,1.19209e-007,126.797
2,5,10,0,114.566
2,5,10,0,143.527
2,5,10,0,138.317
2,5,10,0,115.77
2,5,10,0,113.916
2,5,10,0,114.883
2,5,10,9.53674e-007,116.785
2,5,10,0,113.246
2,5,10,0,114.7
2,5,10,0,117.006
2,5,10,0,113.72
2,5,10,0,116.707
2,5,10,0,115.254
2,5,10,1.19209e-007,113.302
2,5,10,3.57628e-007,115.129
2,5,10,0,114.549
3,5,10,0.01589,145.749
3,5,10,0.0227443,124.575
3,5,10,0.0254281,114.631
3,5,10,0.0251467,113.881
3,5,10,0.00130337,112.433
3,5,10,0.0153751,113.248
3,5,10,0.0290704,111.403
3,5,10,0.00242591,113.09
3,5,10,0.0186557,112.364
3,5,10,0.0285589,113.487
3,5,10,0.0117151,113.79
3,5,10,0.0382188,112.226
3,5,10,0.043842,112.4
3,5,10,0.0181303,112.17
3,5,10,0.0116649,116.048
3,5,10,0.0113845,111.639
3,5,10,0.013428,112.64
3,5,10,0.0280152,113.54
3,5,10,8.60691e-005,114.482
3,5,10,0.0105465,112.597
3,5,10,0.0158594,112.597
3,5,10,0.01651,114.444
3,5,10,0.020272,121.827
3,5,10,0.0236213,121.075
3,5,10,0.0252158,112.494
3,5,10,0.0129682,112.964
3,5,10,0.00805604,114.035
3,5,10,0.0249997,115.415
3,5,10,0.00283688,119.992
3,5,10,0.0273054,113.632
4,5,10,0.000232995,128.383
4,5,10,0.00158828,118.079
4,5,10,0.00176984,132.259
4,5,10,0.00162709,252.237
4,5,10,0.00133592,125.032
4,5,10,0.00172096,156.281
4,5,10,0.000845671,133.971
4,5,10,0.00045532,115.757
4,5,10,0.00413978,116.763
4,5,10,0.00232232,114.778
4,5,10,0.00123507,115.712
4,5,10,0.0022555,115.519
4,5,10,0.000913918,114.407
4,5,10,0.000156701,116.433
4,5,10,0.000365674,114.852
4,5,10,0.00203598,115.638
4,5,10,0.00135374,116.384
4,5,10,0.00126863,115.292
4,5,10,0.00200057,115.543
4,5,10,0.00102913,114.146
4,5,10,0.00155985,114.437
4,5,10,0.00244069,116.467
4,5,10,0.000545561,117.446
4,5,10,0.000718892,116.552
4,5,10,0.000829816,115.751
4,5,10,0.00091666,115.565
4,5,10,0.00167894,114.881
4,5,10,0.00102276,115.705
4,5,10,0.00635397,115.452
4,5,10,0.000552356,116.004
5,5,10,0.0133277,117.858
5,5,10,0.00880784,121.107
5,5,10,0.0172226,116.639
5,5,10,0.00999373,133.41
5,5,10,0.0174193,117.732
5,5,10,0.00432384,146.605
5,5,10,0.0182116,136.803
5,5,10,0.0219421,118.584
5,5,10,0.0137374,163.318
5,5,10,0.0156183,126.186
5,5,10,0.0105061,152.402
5,5,10,0.00912172,128.364
5,5,10,0.00715411,118.789
5,5,10,0.021085,117.639
5,5,10,0.0203143,117.732
5,5,10,0.0186816,117.523
5,5,10,0.0160264,118.801
5,5,10,0.0130424,118.681
5,5,10,0.0117896,144.807
5,5,10,0.0114948,117.929
5,5,10,0.0177602,117.724
5,5,10,0.0117304,117.832
5,5,10,0.0126189,118.647
5,5,10,0.0205951,118.893
5,5,10,0.0159309,124.177
5,5,10,0.0256485,131.715
5,5,10,0.011693,116.794
5,5,10,0.0183242,117.943
5,5,10,0.0156977,117.01
5,5,10,0.0123726,116.737
6,5,10,0.0988543,128.423
6,5,10,0.100205,129.599
6,5,10,0.0246962,126.939
6,5,10,0.0176567,128.6
6,5,10,0.0561383,129.081
6,5,10,0.0262742,133.222
6,5,10,0.0769643,128.998
6,5,10,0.0565266,180.376
6,5,10,1.78814e-007,173.137
6,5,10,0.0147797,153.82
6,5,10,0.132445,129.996
6,5,10,0.0101015,129.894
6,5,10,0.0272651,128.244
6,5,10,0.0472753,128.016
6,5,10,0.0246988,128.993
6,5,10,0.0572142,127.564
6,5,10,0,128.094
6,5,10,0.0969052,129.585
6,5,10,0.0656286,129.22
6,5,10,0.0992858,128.625
6,5,10,0.0810252,131.416
6,5,10,0.00116229,128.197
6,5,10,0.0218135,130.157
6,5,10,0.0149319,128.256
6,5,10,0.109678,129.386
6,5,10,0.0101125,127.176
6,5,10,0.00740278,127.271
6,5,10,0.0957732,127.602
6,5,10,0.0850338,126.965
6,5,10,0.0196906,128.216
7,5,10,0.239979,127.01
7,5,10,0.210675,180.988
7,5,10,0.206125,140.986
7,5,10,0.275671,169.215
7,5,10,0.182885,139.697
7,5,10,0.26431,128.825
7,5,10,0.158045,129.975
7,5,10,0.263003,127.726
7,5,10,0.260636,128.054
7,5,10,0.24721,126.687
7,5,10,0.271963,128.552
7,5,10,0.167662,129.305
7,5,10,0.131743,128.207
7,5,10,0.242254,129.309
7,5,10,0.192652,129.003
7,5,10,0.185972,126.785
7,5,10,0.285874,126.954
7,5,10,0.229293,129.036
7,5,10,0.256159,127.367
7,5,10,0.242844,130.269
7,5,10,0.195116,143.656
7,5,10,0.215134,134.274
7,5,10,0.207855,129.274
7,5,10,0.247546,128.004
7,5,10,0.227947,127.926
7,5,10,0.227025,129.039
7,5,10,0.229858,127.401
7,5,10,0.225648,127.927
7,5,10,0.17808,129.06
7,5,10,0.168149,127.078
8,5,10,0.233326,156.863
8,5,10,0.280544,164.63
8,5,10,0.252469,145.916
8,5,10,0.246886,128.029
8,5,10,0.297121,128.271
8,5,10,0.214341,128.906
8,5,10,0.274606,129.926
8,5,10,0.178126,126.889
8,5,10,0.269653,127.643
8,5,10,0.17848,128.237
8,5,10,0.233441,127.451
8,5,10,0.256555,126.827
8,5,10,0.266006,129.15
8,5,10,0.311114,128.518
8,5,10,0.34768,127.432
8,5,10,0.196344,128.123
8,5,10,0.243628,127.844
8,5,10,0.261551,127.165
8,5,10,0.278487,127.992
8,5,10,0.269561,127.58
8,5,10,0.249387,128.076
8,5,10,0.285796,126.921
8,5,10,0.233765,127.07
8,5,10,0.273379,127.266
8,5,10,0.256314,127.957
8,5,10,0.217909,127.049
8,5,10,0.229186,127.202
8,5,10,0.362177,127.282
8,5,10,0.286687,128.247
8,5,10,0.266676,128.726
9,5,10,0.272379,142.371
9,5,10,0.386342,131.679
9,5,10,0.368459,128.504
9,5,10,0.508453,128.05
9,5,10,0.427468,132.815
9,5,10,0.548766,145.995
9,5,10,0.347066,131.363
9,5,10,0.496078,129.372
9,5,10,0.593405,129.135
9,5,10,0.494547,131.524
9,5,10,0.44988,128.024
9,5,10,0.436544,132.028
9,5,10,0.614912,128.947
9,5,10,0.449081,143.893
9,5,10,0.458222,129.097
9,5,10,0.462685,167.513
9,5,10,0.546006,144.676
9,5,10,0.394968,129.58
9,5,10,0.478487,128.994
9,5,10,0.438971,130.352
9,5,10,0.444527,127.692
9,5,10,0.44503,127.984
9,5,10,0.333466,129.333
9,5,10,0.346743,128.472
9,5,10,0.452392,129.258
9,5,10,0.437391,130.135
9,5,10,0.49614,129.072
9,5,10,0.451997,128.77
9,5,10,0.401069,128.158
9,5,10,0.371769,128.971
10,5,10,0.437255,146.3
10,5,10,0.478944,134.439
10,5,10,0.549863,130.028
10,5,10,0.480587,129.798
10,5,10,0.34825,133.427
10,5,10,0.384371,140.465
10,5,10,0.552678,141.151
10,5,10,0.523013,138.546
10,5,10,0.500046,138.249
10,5,10,0.464313,135.451
10,5,10,0.342015,133.469
10,5,10,0.458239,134.234
10,5,10,0.402687,132.079
10,5,10,0.447125,131.531
10,5,10,0.497621,181.593
10,5,10,0.462627,153.076
10,5,10,0.553519,152.059
10,5,10,0.553389,130.556
10,5,10,0.529542,130.43
10,5,10,0.495035,131.298
10,5,10,0.505882,131.993
10,5,10,0.438562,135.595
10,5,10,0.477711,135.822
10,5,10,0.379965,134.413
10,5,10,0.467512,129.63
10,5,10,0.45109,132.972
10,5,10,0.510073,131.191
10,5,10,0.4361,133.504
10,5,10,0.580734,130.037
10,5,10,0.432772,143.566
1,6,10,-13.4244,117.62
1,6,10,-13.4282,106.276
1,6,10,-13.4281,101.754
1,6,10,-13.4323,101.041
1,6,10,-13.4241,100.172
1,6,10,-13.4476,102.2
1,6,10,-13.427,102.043
1,6,10,-13.4291,100.928
1,6,10,-13.4271,104.146
1,6,10,-13.4253,103.54
1,6,10,-13.4309,101.875
1,6,10,-13.4025,101.956
1,6,10,-13.4247,102.009
1,6,10,-13.4339,102.041
1,6,10,-13.4323,101.034
1,6,10,-13.4174,100.874
1,6,10,-13.4206,101.232
1,6,10,-13.4116,102.113
1,6,10,-13.4224,101.859
1,6,10,-13.4331,100.521
1,6,10,-13.4218,102.189
1,6,10,-13.4435,102.029
1,6,10,-13.4494,102.705
1,6,10,-13.4177,102.038
1,6,10,-13.448,100.99
1,6,10,-13.4318,101.039
1,6,10,-13.4206,101.869
1,6,10,-13.4326,100.878
1,6,10,-13.4326,101.832
1,6,10,-13.4272,106.413
2,6,10,-13.4225,101.696
2,6,10,-13.4101,102.397
2,6,10,-13.4159,102.053
2,6,10,-13.4074,106.139
2,6,10,-13.4214,102.139
2,6,10,-13.4016,102.205
2,6,10,-13.4129,104.009
2,6,10,-13.436,103.319
2,6,10,-13.4337,102.509
2,6,10,-13.4171,102.5
2,6,10,-13.4368,102.778
2,6,10,-13.4218,101.252
2,6,10,-13.4418,158.043
2,6,10,-13.4103,110.53
2,6,10,-13.4004,138.768
2,6,10,-13.4064,116.832
2,6,10,-13.4034,101.709
2,6,10,-13.3955,103.784
2,6,10,-13.4402,101.835
2,6,10,-13.3992,102.539
2,6,10,-13.3872,101.692
2,6,10,-13.3963,100.969
2,6,10,-13.4065,100.779
2,6,10,-13.4092,101.286
2,6,10,-13.4207,104.465
2,6,10,-13.4186,124.023
2,6,10,-13.4132,104.425
2,6,10,-13.4333,104.162
2,6,10,-13.4164,102.772
2,6,10,-13.4074,101.776
3,6,10,-13.4311,103.224
3,6,10,-13.4355,147.565
3,6,10,-13.4148,108.73
3,6,10,-13.4174,100.879
3,6,10,-13.4225,158.286
3,6,10,-13.4281,111.202
3,6,10,-13.4326,133.034
3,6,10,-13.4251,120.045
3,6,10,-13.415,104.832
3,6,10,-13.4365,101.506
3,6,10,-13.4421,100.775
3,6,10,-13.4404,110.752
3,6,10,-13.4408,100.967
3,6,10,-13.4384,115.673
3,6,10,-13.4339,116.313
3,6,10,-13.4307,102.512
3,6,10,-13.4257,104.441
3,6,10,-13.4323,101.258
3,6,10,-13.4216,101.463
3,6,10,-13.435,102.199
3,6,10,-13.4362,104.897
3,6,10,-13.4146,101.809
3,6,10,-13.4213,101.124
3,6,10,-13.4366,100.499
3,6,10,-13.4409,101.311
3,6,10,-13.4351,102.592
3,6,10,-13.4277,101.901
3,6,10,-13.4186,100.8
3,6,10,-13.4162,116.347
3,6,10,-13.4258,102.507
4,6,10,-13.4151,104.542
4,6,10,-13.3635,105.339
4,6,10,-13.3969,104.609
4,6,10,-13.362,104.696
4,6,10,-13.3792,103.138
4,6,10,-13.3811,104.81
4,6,10,-13.3817,102.839
4,6,10,-13.4047,103.484
4,6,10,-13.4115,104.879
4,6,10,-13.398,104.707
4,6,10,-13.3815,107.7
4,6,10,-13.4328,103.694
4,6,10,-13.4075,103.879
4,6,10,-13.4235,104.512
4,6,10,-13.4017,103.597
4,6,10,-13.4036,104.852
4,6,10,-13.3908,106.74
4,6,10,-13.373,104.856
4,6,10,-13.3928,103.831
4,6,10,-13.3802,103.841
4,6,10,-13.3909,103.296
4,6,10,-13.4287,103.609
4,6,10,-13.4456,103.727
4,6,10,-13.4028,104.871
4,6,10,-13.4318,103.391
4,6,10,-13.3817,104.591
4,6,10,-13.3831,103.309
4,6,10,-13.4108,104.45
4,6,10,-13.4032,103.511
4,6,10,-13.3951,103.909
5,6,10,-13.3799,106.858
5,6,10,-13.4091,107.019
5,6,10,-13.3973,119.754
5,6,10,-13.3957,107.511
5,6,10,-13.3933,160.243
5,6,10,-13.3524,114.713
5,6,10,-13.3633,137.02
5,6,10,-13.3876,124.535
5,6,10,-13.3826,108.962
5,6,10,-13.3935,111.945
5,6,10,-13.3584,105.508
5,6,10,-13.3996,105.497
5,6,10,-13.3878,105.919
5,6,10,-13.3882,118.703
5,6,10,-13.3939,105.898
5,6,10,-13.3753,118.094
5,6,10,-13.4059,137.508
5,6,10,-13.3555,112.56
5,6,10,-13.3755,121.279
5,6,10,-13.4005,111.87
5,6,10,-13.3907,105.096
5,6,10,-13.4106,106.893
5,6,10,-13.3819,106.487
5,6,10,-13.3818,106.829
5,6,10,-13.3909,105.892
5,6,10,-13.3908,105.699
5,6,10,-13.3539,107.773
5,6,10,-13.3917,108.809
5,6,10,-13.3739,106.269
5,6,10,-13.4152,105.771
6,6,10,-12.3223,115.882
6,6,10,-12.7324,116.889
6,6,10,-12.4446,114.514
6,6,10,-12.5561,112.805
6,6,10,-12.4977,120.779
6,6,10,-12.5821,114.588
6,6,10,-12.6148,113.471
6,6,10,-12.9047,113.739
6,6,10,-12.7308,113.869
6,6,10,-12.5122,113.507
6,6,10,-12.573,114.527
6,6,10,-12.8621,113.499
6,6,10,-12.4033,113.872
6,6,10,-12.7781,112.605
6,6,10,-12.69,112.8
6,6,10,-12.4088,113.882
6,6,10,-12.5877,114.756
6,6,10,-12.7282,114.346
6,6,10,-12.608,116.702
6,6,10,-12.4431,116.497
6,6,10,-12.4158,113.284
6,6,10,-12.571,113.881
6,6,10,-12.8332,114.512
6,6,10,-12.8351,113.48
6,6,10,-12.3693,112.704
6,6,10,-12.6642,112.376
6,6,10,-12.4349,114.859
6,6,10,-12.6046,117.498
6,6,10,-12.5802,112.786
6,6,10,-12.4928,113.814
7,6,10,-12.427,116.517
7,6,10,-12.1398,115.256
7,6,10,-12.8876,113.663
7,6,10,-12.1529,115.471
7,6,10,-12.3968,115.774
7,6,10,-12.6034,114.778
7,6,10,-12.3641,113.818
7,6,10,-12.509,114.81
7,6,10,-12.534,113.044
7,6,10,-12.2616,114.893
7,6,10,-12.3165,114.885
7,6,10,-12.2449,112.802
7,6,10,-12.4412,114.384
7,6,10,-12.3415,116.797
7,6,10,-12.3198,113.376
7,6,10,-12.2817,114.595
7,6,10,-12.5615,115.89
7,6,10,-12.1035,114.15
7,6,10,-12.3233,112.788
7,6,10,-12.2494,113.872
7,6,10,-12.3521,113.52
7,6,10,-12.1831,113.511
7,6,10,-12.1738,114.808
7,6,10,-12.5673,114.196
7,6,10,-12.5199,113.478
7,6,10,-12.2525,114.739
7,6,10,-12.1547,113.809
7,6,10,-12.3288,114.875
7,6,10,-12.4924,114.509
7,6,10,-12.1858,114.807
8,6,10,-12.8699,118.712
8,6,10,-12.6189,113.974
8,6,10,-12.5105,113.529
8,6,10,-12.462,112.52
8,6,10,-12.4859,112.846
8,6,10,-12.6204,157.261
8,6,10,-12.784,128.023
8,6,10,-12.5172,150.13
8,6,10,-12.7731,131.18
8,6,10,-12.4665,116.401
8,6,10,-12.9132,115.493
8,6,10,-12.4125,111.885
8,6,10,-12.7167,114.801
8,6,10,-12.6922,113.03
8,6,10,-12.4927,113.854
8,6,10,-12.632,113.798
8,6,10,-12.6395,114.081
8,6,10,-12.5592,116.518
8,6,10,-12.6202,125.156
8,6,10,-12.4503,118.622
8,6,10,-12.5021,115.386
8,6,10,-12.6332,113.093
8,6,10,-12.338,113.869
8,6,10,-12.7025,114.796
8,6,10,-12.7608,113.973
8,6,10,-12.4275,113.502
8,6,10,-12.574,114.505
8,6,10,-12.4959,114.119
8,6,10,-12.4738,144.237
8,6,10,-12.5528,117.898
9,6,10,-11.8934,138.218
9,6,10,-12.0396,172.603
9,6,10,-12.0406,125.206
9,6,10,-11.8582,158.291
9,6,10,-12.0607,130.244
9,6,10,-12.0092,116.318
9,6,10,-11.7132,118.676
9,6,10,-12.0576,115.513
9,6,10,-12.4085,117.305
9,6,10,-11.8916,116.032
9,6,10,-12.0459,115.65
9,6,10,-12.5953,120.974
9,6,10,-11.958,115.654
9,6,10,-11.9365,116.61
9,6,10,-12.2477,116.025
9,6,10,-12.3617,117.696
9,6,10,-11.9966,118.152
9,6,10,-12.0161,115.643
9,6,10,-11.8005,116.848
9,6,10,-11.5837,117.6
9,6,10,-12.0611,114.722
9,6,10,-12.1185,117.702
9,6,10,-11.8759,114.682
9,6,10,-11.9985,115.812
9,6,10,-11.7907,117.483
9,6,10,-11.8239,116.726
9,6,10,-12.1467,116.545
9,6,10,-12.1097,116.525
9,6,10,-12.0382,116.429
9,6,10,-12.124,115.683
10,6,10,-11.6256,117.689
10,6,10,-11.9013,120.622
10,6,10,-11.8185,117.74
10,6,10,-12.2305,122.921
10,6,10,-11.443,117.896
10,6,10,-11.8076,117.699
10,6,10,-11.6917,117.688
10,6,10,-11.9869,117.662
10,6,10,-11.6377,119.944
10,6,10,-11.7972,118.636
10,6,10,-11.7923,119.903
10,6,10,-11.9626,117.182
10,6,10,-11.9841,118.628
10,6,10,-12.007,119.443
10,6,10,-11.8063,118.915
10,6,10,-12.0926,117.587
